ID_REF,GSM139501,GSM139502,GSM139503,GSM139504,GSM139505,GSM139506,GSM139507,GSM139508,GSM139509,GSM139510,GSM139511,GSM139512,GSM139513,GSM139514,GSM139515,GSM139516,GSM139517,GSM139518,GSM139519,GSM139520,GSM139521,GSM139522,GSM139523,GSM139524,GSM139525,GSM139526,GSM139527,GSM139528,GSM139529,GSM139530,GSM139531,GSM139532,GSM139533,GSM139534,GSM139535,GSM139536,GSM139537
214218_s_at,-1.250666765705224,-0.06698265589052455,0.476263655645948,-1.3940440186714715,-1.5066720733898216,-1.3540598787960665,0.17705494194519114,-1.318029941636129,-1.122555478126757,-1.3156917975065776,-1.3430036258024927,-1.3766232110910024,-1.3097976391536816,-1.2547201920786881,-1.4064009037460992,-1.36410495189345,-1.2802623114408198,-1.3056390915100575,-1.438944743334539,-1.4121874041655311,-1.3765811580911789,-1.3469066177852576,-1.4296588250557354,-1.334719482108698,-1.449244659842995,-1.3276020838871978,-1.2997865934901163,-1.4977031525002475,-1.3780585929706952,-1.3672300322046869,-1.405539564458885,-1.5452657343619767,-1.3902325992794005,-1.4312312348662088,-1.3074598145207386,-1.345046174347042,-1.3323032435512752
221728_x_at,-0.5506401790961646,1.0018810638119997,1.820551613603426,-0.5712862620420287,-0.9442100483170323,-0.14775516777172806,1.5401876601594269,-0.6121340511037295,-0.4097330801452851,-0.6442873757267821,-0.6616720403631872,-0.4198791170753453,-0.6028990013619288,-0.2297604761904431,-0.9457006404972284,-0.5293050557614988,-0.5588324056655033,-0.5767761444805922,-0.8151953521109118,-0.6418209829388618,-0.7515094547209903,-0.4290049423264195,-0.5811852127834011,-0.5854208720284705,-0.9351708552392914,-0.5625202631039494,-0.5995404783684193,-0.5898068941468125,-0.7112919298212668,-0.6391276937888754,-0.7285154626262894,-0.7057823154360552,-0.5181311265449233,-0.6762437427266951,-0.5776072325733032,-0.2811988348930722,-0.44686786616106383
212638_s_at,0.6458489298995906,1.0640610817714198,0.746867991012717,1.451666943096942,1.4477828951082807,1.052206354710582,0.6241475127097887,1.4847777614142121,0.4487517048914487,1.4125414950116004,1.2844641635763616,1.392950174853126,1.4396921672112866,1.2360533926879644,1.2156517080447227,1.1972817935856765,0.6416203400030583,0.7059564518040039,1.0504871065679355,1.26538725678653,1.0006244932627413,0.7830676283785317,0.34480112078907343,0.8033506982944768,1.4098032753731917,0.823853319129628,0.7272385215747329,0.9635016627117118,0.7331374243702202,0.4043329053546048,0.7050040698414666,0.9511922294342938,1.2562860387691546,0.9133809707404172,1.377094995138785,0.9891601022053218,0.8119365837672924
203827_at,-0.005099184810894752,0.3599694180583133,0.4010084750065599,0.43461107281514516,0.49655085099359003,-0.10150703030606448,0.8359282265475524,0.5164518342929311,-0.43713979923402196,0.22108866265740656,1.088060882835294,0.603736599942516,0.30793083216217093,0.24443002650998238,0.6081524062875245,0.034685978849718795,-0.04919442154919478,0.03902625430549294,0.5850915342200543,0.5801885414072913,0.8733243034968826,-0.002634759474037177,-0.26645419614741966,0.3818388735431333,0.38957800079173854,0.1941963057011115,0.38387796213802483,0.41467049751024315,0.49489097342267707,-0.3176900625941628,0.7556871156333281,0.6799122450513285,0.4242011638763922,0.7366814096048568,0.6313151309922743,0.05150325090715487,0.41037384244612446
213836_s_at,-0.18641965804849994,0.28344278481978985,0.038414057692237755,0.15801787289470437,0.2759865042625591,-0.46082402603476624,0.5251517986508091,0.7514181016362023,-0.3584076318403284,0.3462829646095554,1.2592540924847455,0.5134049043540495,0.18629385811595628,0.06661412506483204,0.4399929554737533,0.17276744464649318,0.00219353697074038,0.1266529350827162,0.23037884377892912,0.6575516406133183,1.1576917149609998,0.14811579510708614,0.02609078136756205,0.24758398726685266,0.8266900427571593,0.25301897712182064,0.20152447430890205,0.8016891146080415,0.0770337814573158,0.01304707716286456,0.394758362558914,0.26371333190379165,0.6428464211481907,0.463330588166122,0.5952877287549849,0.07846492482630296,0.4571058159508348
217975_at,0.6069870090369147,0.4685781112577226,0.7841244953562456,0.5111443947001574,0.9484344514078827,0.3394994371256665,0.5661562254949973,0.7964212219952908,0.5407727388637465,0.7248858157779536,0.5077120774734831,0.3959069494010701,1.1217655914758444,0.29519485694337083,1.3425950307668157,1.3167620307507617,0.8666286778027795,1.0433443429493652,1.2845558198405147,1.5404557100340244,1.5653404995314697,0.9485711159286004,0.8708431772300724,1.1340019340091803,1.602989227546426,0.895150596877523,0.924784133317043,1.2183798158794454,1.1315261184018113,0.6898106176345851,1.2098710412003766,0.8697528214959387,1.3608746579560453,1.1251425494274716,0.9205989665418745,0.5780192441889572,0.9264250350758325
203597_s_at,-1.2037174330698464,-0.6840324333242985,-1.4163095396474024,-0.7809631612634484,-0.1301807276801742,-1.5347754348522404,-1.004230898911668,-0.21467252286727348,-1.582433076795311,-0.24408558484186024,-0.7957458059764122,-0.8818993475827805,-1.0847048795683447,-1.3381342756293089,-0.9518545782149547,-1.5017813451042812,-1.5732647461728468,-1.4554204818387877,-0.8915457773925378,-0.9280222520428678,-1.1725107518090891,-1.345685056965246,-1.203333992996692,-1.362148058088314,-0.6063088393129084,-1.1413625302910677,-1.311252066265033,-1.0698950784577161,-1.0325621567412824,-1.4491621992464812,-1.3121036803738764,-0.625140889477566,-1.3190182228848948,-0.9721850245433477,-0.8738947604968429,-1.6007620687613777,-1.1261436950262023
220990_s_at,-0.47043012271162504,-0.14459532062869782,-0.25647263675630216,-0.12818184589263426,0.06733242202891257,-0.4446580847108328,-0.3172039340519071,0.035281124806099164,-0.7385786939530202,-0.14126869591574198,0.09772460783289387,-0.2181085045218152,-0.17925571877881072,-0.47837368198298136,0.328069383799156,0.1765566433676393,-0.059832646285539616,-0.104467549568707,0.3550211077648753,0.5628492306028587,0.29084891955510606,0.15177178221112006,-0.17435538748671492,0.20955092085680974,0.7996523200232508,0.4559332401749285,0.06825732708880314,0.5648235324157781,0.36220661077511,-0.3323191395648192,0.5898961168093141,0.18570279579976973,0.5262508498285469,0.264879434647556,0.3045402477745133,0.011463668594895966,0.3310052511446951
208623_s_at,-0.6553991695742736,0.0797365850192293,-0.6707792783902703,-0.7767625046888602,-0.03563037224417712,-0.9391187978088968,-0.28653474559816833,-0.2863931261807701,-0.6682352886829931,-0.627273171917342,-0.5577191758689342,-0.8530398577160324,-0.646678053350344,-1.3313760562501564,-0.2592152043048291,-0.2870920067937082,-0.68661351820799,-0.5467362791232871,-0.2344657583888913,0.014934746727297223,0.4323202559376881,-0.32558217411176704,-0.23058762497704383,-0.4993201884477514,0.48518245579218405,-0.21444074339042382,-0.17092592730248438,0.3138503074291501,-0.3487527425077866,-0.8024662380930109,0.2672837650072611,-0.25655621724844274,-0.1808022516987154,0.159276230383025,-0.07957750228267885,-0.14945293968376613,-0.03599047588487499
210512_s_at,1.0682165447032503,2.3238543463140378,0.9151407507187732,0.6396490662259648,1.3475292561741659,0.7272807098570693,1.4120857789814003,1.7208470686347141,0.4967951434237069,1.1924957573838393,1.5374636848589676,1.6058665206556253,1.1849337421272628,0.6924973158850539,1.0615699281454791,0.7704541069890737,0.5651561841679473,0.7057592449714735,1.2768937261907636,1.3410265300538713,0.3731829202760434,0.5442966145617606,0.4042629527396264,0.6221924562585969,1.1203256754331812,1.3081818823199214,0.2681622182647602,1.2922830600832653,0.5081119779354643,0.2025985159526631,0.568171721358171,0.6806621357593962,1.038518249988628,1.141427169494434,1.0046781837083225,0.5468772894104017,0.9027076516423661
217140_s_at,1.807899215540494,1.4370624660513638,1.7238168765181563,2.104713641004091,1.8835277874776966,1.7563508688637477,1.538235487893382,1.838507999628976,1.2560154593219797,1.839692548627422,2.2013554332856047,2.0875422256579936,1.7954871321205974,1.8956740467121478,1.4773603281277725,1.0264501629872698,1.1349601757833232,1.1220434101484795,1.573726901240332,1.5407707765337675,0.8647142895208523,0.8852444688146508,1.1696809630184766,1.3560941854424504,1.2556546419562844,1.3041336823571559,1.279651057176391,1.4673895588186268,1.587197791378728,0.909743831100902,1.4653451910462947,1.7565067742750566,1.1399451557520337,1.7360832292057131,1.4596732226621352,1.3753528619027147,1.5741442381913495
203868_s_at,0.05324863830847905,0.2723147470149057,0.29170459897010287,0.3766922080439109,0.3441654321136447,0.40096034660609636,0.3064365467117644,0.11538288590195221,0.29449575127761574,-0.1539349134210212,0.3685803576056329,0.2881647261728663,0.3236812488209503,0.1660793036094948,0.6914015369845837,1.0674699898473294,0.7626264454801311,0.6816971942532256,0.5514203003838808,0.6972963562702127,0.9051924107119621,0.57287135843578,0.5528164212340433,0.9104619693878252,0.9579131347692058,1.1144431671747241,0.8954058207629658,0.9413602107924242,0.8824588606289361,0.5574496732193921,1.1743632155634418,0.9432994412385485,1.2335438150818228,0.9554093740718004,0.6086390829428346,0.8385065080410408,0.7672074721915387
204929_s_at,0.7945298864117988,0.8309278747960023,1.099294418695129,0.48945454445367037,1.185064664760399,0.4569772200594744,0.7858734312096911,1.2277946646850713,0.2863562245915471,0.8676047618260315,0.7045575311852577,0.742983552429713,0.8587038046502941,0.031108190524035143,1.3726767639508202,0.5539983452968885,0.7644760845223727,0.9275128318476419,1.186551826947988,0.725565000635186,0.1766236122590294,0.9315931113327851,1.1460396972616829,0.9041957700617592,1.1770136425803288,1.042089637085289,1.0675250827757106,0.6789066248702844,1.1807475460352832,0.8765677606321975,0.9976718231868568,1.2556944701502784,0.4433396963346017,1.0232746624596265,0.6264209644133586,0.46788956481810595,0.5125093682673318
202413_s_at,0.14134836811668755,0.511181330607055,0.4696496946669933,0.471018301307683,0.7879250894344675,-0.16599206171760927,0.48082445135894264,0.7087455440380869,0.10181884909373864,0.6541908732113043,0.5625722558628365,0.275834988858121,0.47063025574802636,-0.19918295858752144,0.6800454939235319,0.5809942308663956,0.19577964077588497,0.420008954669546,0.5873008583008158,0.89603485534252,1.0618803404959236,0.06511000172889204,0.38082501472377567,0.293210581137921,1.1336587134167955,0.5111699560928843,0.247308927658034,0.6301148508003916,0.24921479475014546,-0.3799589095308709,0.3655889764687212,0.37692794154299575,0.5738400841381835,0.15896522937737828,0.7224755604779916,0.05768917776392193,0.2549382454512147
214323_s_at,0.5093500297158681,0.5503686107874369,0.8294924762580456,0.7579733425400453,1.0262283981012492,0.14167735024119288,0.6755033707794608,0.7910721922243792,0.3910772746332774,0.5247529373363446,0.6829301633239807,0.7600427641501412,0.5911929016681955,0.3414912652245886,-0.5555859456975232,0.6951796749121448,0.740110428280723,0.574851389106183,1.0609062680569152,1.1847968409210314,0.9230270684027494,0.6506247281166395,0.40944803168738414,0.9012746573057808,1.2877726473519222,1.0112282680864735,0.3386900956375416,0.6256317206693275,0.5887496380961049,0.33827699483397616,0.5422972148772421,0.8665075906023475,0.8644332910502196,0.7275323783808559,1.1966512585401228,0.7332270713099468,0.5712753282016132
204881_s_at,0.10212891635100278,0.34032084259427287,0.4181030365021596,0.16516519691375786,0.6530471789573739,0.5347400631396382,0.272042655604202,0.6432877348950262,0.5176917776808535,0.6102211885151843,0.10996634034837977,0.4502485598884842,0.29728036887430964,0.46610212562778885,1.2478880530029268,1.1892823858474852,0.8290319700602495,0.642563911996896,0.8513930350320521,1.0843241098091225,1.8471971413935346,0.8650854973401332,0.6667840445140445,0.5857579839547697,1.617511339913916,0.5230695212870461,0.5970917772033465,1.592262824444678,0.7624375670869388,0.5681119620631337,1.2070113336440151,0.19695285826411962,1.4025043360922997,0.7004596722878429,1.2260851795980137,1.143047149743392,0.8814176987576535
207349_s_at,0.5935718896725989,0.5942510667219484,0.5903520334106344,1.766253137539941,1.6425909443799183,1.890009057813562,1.4009357816091004,0.44210650219029246,1.2831279855159219,1.6902049118288616,0.7734988336253209,1.581667693302118,1.7078333259478358,1.4753615614860645,-0.11457713662481335,-0.3997499746362837,0.12481509715840379,-0.06236222712229719,0.3497133067369103,0.8864065405780501,0.19208253644872864,0.13891930634717037,1.114159984330059,0.3474208999932446,0.3956006578042547,1.2618107258934994,0.2976549999278537,-0.12561707365564434,0.6435851014200433,-0.0073615273167672935,0.10269658908974846,1.7626992296275785,0.4810382111331899,0.8446751474243896,0.2039117349921144,-0.103395517275842,1.0346164968493998
219827_at,0.7860709670461061,0.9794157971010694,0.7209347963312587,1.3800607996267011,1.4182813434496182,1.4910071038449677,1.4738228411774175,0.6774262975649012,1.214590919213157,1.8031317256581294,1.1244985347613483,1.133788874469581,1.1632915091417186,1.2998079336442379,0.4535709627205945,0.0738076807174837,0.6642105411266924,0.5974880110481513,0.44104783175609935,0.9624383602275524,0.3246156710997399,0.7601730467599417,1.06586426251355,0.4281543298121293,0.32727703096946903,1.308814085233497,0.349521571807956,0.3513932247604008,0.8220338408279614,0.7941428094647108,0.2840328727612198,1.6220919448307307,0.5042818861121039,0.927652886457748,0.7241837412054053,0.23999456838163216,0.9923335846067155
215884_s_at,-0.5023408850065925,0.07308373605162008,-0.07428907239712795,0.2039914670872463,0.5687161660864366,-0.09833977572074669,-0.30219784409544703,0.46565666291413255,-0.6927018686053783,0.3885731482918748,0.1052892336205852,0.2624504952511856,0.1708752515083367,-0.0798403381895991,0.4401044399212791,-0.11086195322655039,-0.6179619296831874,-0.2522357395209321,0.16515526132929853,0.6103249796795672,0.480892478763454,-0.1664435788573333,-0.40184076681063263,-0.1418703589174677,0.8411272739086528,0.06071252421914065,-0.5681915954626702,0.3891360836482025,-0.5050603529462853,-0.8401596117862516,-0.29466901153899205,-0.07981801712959187,0.5339889702110419,0.04638692546571645,-0.3985227025448611,-0.4991135594389279,0.14418434417105086
